-0.1554093E+01  0.1554093E+01  0.4765279E-01  0.4765279E-01  0.0000000E+00
-0.1554093E+01  0.2256821E+01  0.1276183E-01  0.1276183E-01  0.0000000E+00
-0.1554093E+01  0.2959549E+01  0.1773283E-02  0.1773283E-02  0.0000000E+00
-0.1554093E+01  0.3662278E+01  0.1295024E-03  0.1295024E-03  0.0000000E+00
-0.8513642E+00 -0.2662278E+01  0.2501248E-03  0.2501248E-03  0.0000000E+00
-0.8513642E+00 -0.1959549E+01  0.3424972E-02  0.3424972E-02  0.0000000E+00
-0.8513642E+00 -0.1256821E+01  0.2464858E-01  0.2464858E-01  0.0000000E+00
-0.8513642E+00 -0.5540926E+00  0.9203801E-01  0.9203801E-01  0.0000000E+00
-0.8513642E+00  0.1486358E+00  0.1777650E+00  0.1777650E+00  0.0000000E+00
-0.8513642E+00  0.8513642E+00  0.1777650E+00  0.1777650E+00  0.0000000E+00
-0.8513642E+00  0.1554093E+01  0.9203801E-01  0.9203801E-01  0.0000000E+00
-0.8513642E+00  0.2256821E+01  0.2464858E-01  0.2464858E-01  0.0000000E+00
-0.8513642E+00  0.2959549E+01  0.3424972E-02  0.3424972E-02  0.0000000E+00
-0.8513642E+00  0.3662278E+01  0.2501248E-03  0.2501248E-03  0.0000000E+00
-0.1486358E+00 -0.2662278E+01  0.2501248E-03  0.2501248E-03  0.0000000E+00
-0.1486358E+00 -0.1959549E+01  0.3424972E-02  0.3424972E-02  0.0000000E+00
-0.1486358E+00 -0.1256821E+01  0.2464858E-01  0.2464858E-01  0.0000000E+00
-0.1486358E+00 -0.5540926E+00  0.9203801E-01  0.9203801E-01  0.0000000E+00
-0.1486358E+00  0.1486358E+00  0.1777650E+00  0.1777650E+00  0.0000000E+00
-0.1486358E+00  0.8513642E+00  0.1777650E+00  0.1777650E+00  0.0000000E+00
-0.1486358E+00  0.1554093E+01  0.9203801E-01  0.9203801E-01  0.0000000E+00
-0.1486358E+00  0.2256821E+01  0.2464858E-01  0.2464858E-01  0.0000000E+00
-0.1486358E+00  0.2959549E+01  0.3424972E-02  0.3424972E-02  0.0000000E+00
-0.1486358E+00  0.3662278E+01  0.2501248E-03  0.2501248E-03  0.0000000E+00
 0.5540926E+00 -0.2662278E+01  0.1295024E-03  0.1295024E-03  0.0000000E+00
 0.5540926E+00 -0.1959549E+01  0.1773283E-02  0.1773283E-02  0.0000000E+00
 0.5540926E+00 -0.1256821E+01  0.1276183E-01  0.1276183E-01  0.0000000E+00
 0.5540926E+00 -0.5540926E+00  0.4765279E-01  0.4765279E-01  0.0000000E+00
 0.5540926E+00  0.1486358E+00  0.9203801E-01  0.9203801E-01  0.0000000E+00
 0.5540926E+00  0.8513642E+00  0.9203801E-01  0.9203801E-01  0.0000000E+00
 0.5540926E+00  0.1554093E+01  0.4765279E-01  0.4765279E-01  0.0000000E+00
 0.5540926E+00  0.2256821E+01  0.1276183E-01  0.1276183E-01  0.0000000E+00
 0.5540926E+00  0.2959549E+01  0.1773283E-02  0.1773283E-02  0.0000000E+00
 0.5540926E+00  0.3662278E+01  0.1295024E-03  0.1295024E-03  0.0000000E+00
 0.1256821E+01 -0.2662278E+01  0.3468187E-04  0.3468187E-04  0.0000000E+00
 0.1256821E+01 -0.1959549E+01  0.4749007E-03  0.4749007E-03  0.0000000E+00
 0.1256821E+01 -0.1256821E+01  0.3417729E-02  0.3417729E-02  0.0000000E+00
 0.1256821E+01 -0.5540926E+00  0.1276183E-01  0.1276183E-01  0.0000000E+00
 0.1256821E+01  0.1486358E+00  0.2464858E-01  0.2464858E-01  0.0000000E+00
 0.1256821E+01  0.8513642E+00  0.2464858E-01  0.2464858E-01  0.0000000E+00
 0.1256821E+01  0.1554093E+01  0.1276183E-01  0.1276183E-01  0.0000000E+00
 0.1256821E+01  0.2256821E+01  0.3417729E-02  0.3417729E-02  0.0000000E+00
 0.1256821E+01  0.2959549E+01  0.4749007E-03  0.4749007E-03  0.0000000E+00
 0.1256821E+01  0.3662278E+01  0.3468187E-04  0.3468187E-04  0.0000000E+00
 0.1959549E+01 -0.2662278E+01  0.4819119E-05  0.4819119E-05  0.0000000E+00
 0.1959549E+01 -0.1959549E+01  0.6598845E-04  0.6598845E-04  0.0000000E+00
 0.1959549E+01 -0.1256821E+01  0.4749007E-03  0.4749007E-03  0.0000000E+00
 0.1959549E+01 -0.5540926E+00  0.1773283E-02  0.1773283E-02  0.0000000E+00
 0.1959549E+01  0.1486358E+00  0.3424972E-02  0.3424972E-02  0.0000000E+00
 0.1959549E+01  0.8513642E+00  0.3424972E-02  0.3424972E-02  0.0000000E+00
 0.1959549E+01  0.1554093E+01  0.1773283E-02  0.1773283E-02  0.0000000E+00
 0.1959549E+01  0.2256821E+01  0.4749007E-03  0.4749007E-03  0.0000000E+00
 0.1959549E+01  0.2959549E+01  0.6598845E-04  0.6598845E-04  0.0000000E+00
 0.1959549E+01  0.3662278E+01  0.4819119E-05  0.4819119E-05  0.0000000E+00
 0.2662278E+01 -0.2662278E+01  0.3519390E-06  0.3519390E-06  0.0000000E+00
 0.2662278E+01 -0.1959549E+01  0.4819119E-05  0.4819119E-05  0.0000000E+00
 0.2662278E+01 -0.1256821E+01  0.3468187E-04  0.3468187E-04  0.0000000E+00
 0.2662278E+01 -0.5540926E+00  0.1295024E-03  0.1295024E-03  0.0000000E+00
 0.2662278E+01  0.1486358E+00  0.2501248E-03  0.2501248E-03  0.0000000E+00
 0.2662278E+01  0.8513642E+00  0.2501248E-03  0.2501248E-03  0.0000000E+00
 0.2662278E+01  0.1554093E+01  0.1295024E-03  0.1295024E-03  0.0000000E+00
 0.2662278E+01  0.2256821E+01  0.3468187E-04  0.3468187E-04  0.0000000E+00
 0.2662278E+01  0.2959549E+01  0.4819119E-05  0.4819119E-05  0.0000000E+00
 0.2662278E+01  0.3662278E+01  0.3519390E-06  0.3519390E-06  0.0000000E+00
