-0.3033343E+01 -0.2906611E+01
-0.3032005E+01 -0.2706188E+01
-0.3030400E+01 -0.2505741E+01
-0.3028539E+01 -0.2305201E+01
-0.3026374E+01 -0.2104510E+01
-0.3023820E+01 -0.1903515E+01
-0.3020755E+01 -0.1701869E+01
-0.3017005E+01 -0.1498889E+01
-0.3012312E+01 -0.1293372E+01
-0.3006264E+01 -0.1083286E+01
-0.2998196E+01 -0.8653644E+00
-0.2987038E+01 -0.6348614E+00
-0.2971256E+01 -0.3868934E+00
-0.2949297E+01 -0.1230780E+00
-0.2920934E+01  0.1342495E+00
-0.2886645E+01  0.3391028E+00
-0.2818971E+01 -0.2905168E+01
-0.2817318E+01 -0.2704380E+01
-0.2815352E+01 -0.2503633E+01
-0.2813108E+01 -0.2302771E+01
-0.2810543E+01 -0.2101689E+01
-0.2807572E+01 -0.1900208E+01
-0.2804072E+01 -0.1697954E+01
-0.2799868E+01 -0.1494216E+01
-0.2794705E+01 -0.1287736E+01
-0.2788185E+01 -0.1076414E+01
-0.2779650E+01 -0.8569093E+00
-0.2768029E+01 -0.6245026E+00
-0.2751724E+01 -0.3746922E+00
-0.2729015E+01 -0.1101713E+00
-0.2699441E+01  0.1455287E+00
-0.2662926E+01  0.3471552E+00
-0.2601983E+01 -0.2903488E+01
-0.2600035E+01 -0.2702257E+01
-0.2597718E+01 -0.2501176E+01
-0.2595104E+01 -0.2299973E+01
-0.2592163E+01 -0.2098484E+01
-0.2588815E+01 -0.1896498E+01
-0.2584942E+01 -0.1693619E+01
-0.2580379E+01 -0.1489107E+01
-0.2574893E+01 -0.1281665E+01
-0.2568115E+01 -0.1069130E+01
-0.2559434E+01 -0.8481064E+00
-0.2547809E+01 -0.6139071E+00
-0.2531596E+01 -0.3623810E+00
-0.2508883E+01 -0.9720368E-01
-0.2478909E+01  0.1571072E+00
-0.2440931E+01  0.3565249E+00
-0.2382480E+01 -0.2901625E+01
-0.2380292E+01 -0.2699852E+01
-0.2377663E+01 -0.2498397E+01
-0.2374714E+01 -0.2296838E+01
-0.2371437E+01 -0.2094938E+01
-0.2367765E+01 -0.1892447E+01
-0.2363590E+01 -0.1688948E+01
-0.2358769E+01 -0.1483682E+01
-0.2353097E+01 -0.1275323E+01
-0.2346261E+01 -0.1061666E+01
-0.2337719E+01 -0.8392769E+00
-0.2326492E+01 -0.6034887E+00
-0.2310899E+01 -0.3504223E+00
-0.2288800E+01 -0.8458780E-01
-0.2259065E+01  0.1687311E+00
-0.2220237E+01  0.3671475E+00
-0.2160876E+01 -0.2899664E+01
-0.2158524E+01 -0.2697213E+01
-0.2155630E+01 -0.2495331E+01
-0.2152382E+01 -0.2293402E+01
-0.2148805E+01 -0.2091091E+01
-0.2144850E+01 -0.1888106E+01
-0.2140426E+01 -0.1684011E+01
-0.2135412E+01 -0.1478037E+01
-0.2129649E+01 -0.1268845E+01
-0.2122890E+01 -0.1054216E+01
-0.2114690E+01 -0.8306885E+00
-0.2104155E+01 -0.5935944E+00
-0.2089585E+01 -0.3392012E+00
-0.2068570E+01 -0.7265476E-01
-0.2039550E+01  0.1801974E+00
-0.2000410E+01  0.3789015E+00
-0.1937694E+01 -0.2897699E+01
-0.1935258E+01 -0.2694388E+01
-0.1932138E+01 -0.2492005E+01
-0.1928611E+01 -0.2289682E+01
-0.1924747E+01 -0.2086962E+01
-0.1920518E+01 -0.1883499E+01
-0.1915854E+01 -0.1678839E+01
-0.1910664E+01 -0.1472217E+01
-0.1904837E+01 -0.1262305E+01
-0.1898208E+01 -0.1046893E+01
-0.1890449E+01 -0.8225193E+00
-0.1880790E+01 -0.5844753E+00
-0.1867532E+01 -0.3290127E+00
-0.1847973E+01 -0.6166217E-01
-0.1820072E+01  0.1913278E+00
-0.1781214E+01  0.3915773E+00
-0.1713419E+01 -0.2895825E+01
-0.1710964E+01 -0.2691417E+01
-0.1707639E+01 -0.2488428E+01
-0.1703829E+01 -0.2285672E+01
-0.1699657E+01 -0.2082537E+01
-0.1695124E+01 -0.1878607E+01
-0.1690183E+01 -0.1673415E+01
-0.1684773E+01 -0.1466210E+01
-0.1678839E+01 -0.1255702E+01
-0.1672308E+01 -0.1039727E+01
-0.1664990E+01 -0.8148498E+00
-0.1656286E+01 -0.5762913E+00
-0.1644556E+01 -0.3200906E+00
-0.1626803E+01 -0.5184422E-01
-0.1600454E+01  0.2019171E+00
-0.1562619E+01  0.4048460E+00
-0.1488420E+01 -0.2894114E+01
-0.1485998E+01 -0.2688323E+01
-0.1482470E+01 -0.2484585E+01
-0.1478345E+01 -0.2281337E+01
-0.1473813E+01 -0.2077766E+01
-0.1468909E+01 -0.1873373E+01
-0.1463610E+01 -0.1667672E+01
-0.1457887E+01 -0.1459944E+01
-0.1451739E+01 -0.1248965E+01
-0.1445192E+01 -0.1032661E+01
-0.1438223E+01 -0.8076684E+00
-0.1430457E+01 -0.5691258E+00
-0.1420419E+01 -0.3126500E+00
-0.1404864E+01 -0.4348266E-01
-0.1380615E+01  0.2116703E+00
-0.1344725E+01  0.4182490E+00
-0.1262950E+01 -0.2892621E+01
-0.1260601E+01 -0.2685116E+01
-0.1256857E+01 -0.2480445E+01
-0.1252369E+01 -0.2276619E+01
-0.1247405E+01 -0.2072574E+01
-0.1242037E+01 -0.1867703E+01
-0.1236266E+01 -0.1661503E+01
-0.1230095E+01 -0.1453297E+01
-0.1223575E+01 -0.1241961E+01
-0.1216837E+01 -0.1025562E+01
-0.1210038E+01 -0.8008763E+00
-0.1203099E+01 -0.5629938E+00
-0.1194869E+01 -0.3069221E+00
-0.1181992E+01 -0.3698386E-01
-0.1160575E+01  0.2201335E+00
-0.1127718E+01  0.4311904E+00
-0.1037179E+01 -0.2891377E+01
-0.1034934E+01 -0.2681797E+01
-0.1030962E+01 -0.2475968E+01
-0.1026056E+01 -0.2271448E+01
-0.1020577E+01 -0.2066868E+01
-0.1014641E+01 -0.1861487E+01
-0.1008273E+01 -0.1654774E+01
-0.1001502E+01 -0.1446113E+01
-0.9944308E+00 -0.1234511E+01
-0.9872871E+00 -0.1018236E+01
-0.9804221E+00 -0.7942967E+00
-0.9741130E+00 -0.5578387E+00
-0.9677404E+00 -0.3031670E+00
-0.9581201E+00 -0.3295355E-01
-0.9405089E+00  0.2266134E+00
-0.9119102E+00  0.4428924E+00
-0.8112550E+00 -0.2890388E+01
-0.8091435E+00 -0.2678370E+01
-0.8049360E+00 -0.2471113E+01
-0.7995670E+00 -0.2265751E+01
-0.7935015E+00 -0.2060555E+01
-0.7869076E+00 -0.1854610E+01
-0.7798357E+00 -0.1647352E+01
-0.7723384E+00 -0.1438235E+01
-0.7645621E+00 -0.1226429E+01
-0.7568243E+00 -0.1010469E+01
-0.7496605E+00 -0.7877052E+00
-0.7437363E+00 -0.5535281E+00
-0.7391716E+00 -0.3016391E+00
-0.7334249E+00 -0.3223758E-01
-0.7208446E+00  0.2300952E+00
-0.6978242E+00  0.4523213E+00
-0.5854195E+00 -0.2889638E+01
-0.5834632E+00 -0.2674834E+01
-0.5790312E+00 -0.2465844E+01
-0.5731812E+00 -0.2259471E+01
-0.5664994E+00 -0.2053562E+01
-0.5592142E+00 -0.1846989E+01
-0.5514037E+00 -0.1639141E+01
-0.5431433E+00 -0.1429551E+01
-0.5346177E+00 -0.1217585E+01
-0.5262198E+00 -0.1002096E+01
-0.5186409E+00 -0.7808950E+00
-0.5129026E+00 -0.5498618E+00
-0.5099626E+00 -0.3024593E+00
-0.5085177E+00 -0.3580856E-01
-0.5023217E+00  0.2292220E+00
-0.4862128E+00  0.4581844E+00
-0.3601739E+00 -0.2889064E+01
-0.3583716E+00 -0.2671186E+01
-0.3537525E+00 -0.2460145E+01
-0.3474638E+00 -0.2252585E+01
-0.3402242E+00 -0.2045874E+01
-0.3323302E+00 -0.1838616E+01
-0.3238908E+00 -0.1630142E+01
-0.3150051E+00 -0.1420071E+01
-0.3058926E+00 -0.1207985E+01
-0.2970042E+00 -0.9931025E+00
-0.2891352E+00 -0.7737746E+00
-0.2835488E+00 -0.5465995E+00
-0.2819128E+00 -0.3053745E+00
-0.2846011E+00 -0.4428339E-01
-0.2858518E+00  0.2225081E+00
-0.2778912E+00  0.4591149E+00
-0.1364282E+00 -0.2888540E+01
-0.1347392E+00 -0.2667402E+01
-0.1300090E+00 -0.2454031E+01
-0.1234196E+00 -0.2245146E+01
-0.1158190E+00 -0.2037580E+01
-0.1075698E+00 -0.1829619E+01
-0.9881029E-01 -0.1620518E+01
-0.8966306E-01 -0.1409991E+01
-0.8037742E-01 -0.1197853E+01
-0.7143817E-01 -0.9836984E+00
-0.6367363E-01 -0.7664426E+00
-0.5841701E-01 -0.5435163E+00
-0.5769676E-01 -0.3095917E+00
-0.6344880E-01 -0.5709363E-01
-0.7212778E-01  0.2089405E+00
-0.7328037E-01  0.4540067E+00
 0.8452895E-01 -0.2887870E+01
 0.8618319E-01 -0.2663448E+01
 0.9090306E-01 -0.2447575E+01
 0.9754591E-01 -0.2237315E+01
 0.1051659E+00 -0.2028913E+01
 0.1133566E+00 -0.1820289E+01
 0.1219627E+00 -0.1610613E+01
 0.1308452E+00 -0.1399704E+01
 0.1397369E+00 -0.1187616E+01
 0.1481512E+00 -0.9742961E+00
 0.1553008E+00 -0.7591768E+00
 0.1599466E+00 -0.5404844E+00
 0.1600925E+00 -0.3140282E+00
 0.1529473E+00 -0.7212966E-01
 0.1386842E+00  0.1888337E+00
 0.1281245E+00  0.4422140E+00
 0.3013983E+00 -0.2886859E+01
 0.3031020E+00 -0.2659314E+01
 0.3076595E+00 -0.2440937E+01
 0.3140457E+00 -0.2229376E+01
 0.3212804E+00 -0.2020237E+01
 0.3289556E+00 -0.1811042E+01
 0.3369211E+00 -0.1600889E+01
 0.3450341E+00 -0.1389712E+01
 0.3530275E+00 -0.1177790E+01
 0.3604447E+00 -0.9653790E+00
 0.3665925E+00 -0.7523339E+00
 0.3704247E+00 -0.5375356E+00
 0.3702322E+00 -0.3178812E+00
 0.3631792E+00 -0.8675260E-01
 0.3466786E+00  0.1644577E+00
 0.3278835E+00  0.4234612E+00
