 0.3054093E+01  0.2431791E+00  0.2312483E-01  0.2312483E-01  0.0000000E+00
 0.3054093E+01  0.9459074E+00  0.7155430E-01  0.7155430E-01  0.0000000E+00
 0.3054093E+01  0.1648636E+01  0.1255227E+00  0.1255227E+00  0.0000000E+00
 0.3054093E+01  0.2351364E+01  0.1255227E+00  0.1255227E+00  0.0000000E+00
 0.3054093E+01  0.3054093E+01  0.7155430E-01  0.7155430E-01  0.0000000E+00
 0.3054093E+01  0.3756821E+01  0.2312483E-01  0.2312483E-01  0.0000000E+00
 0.3054093E+01  0.4459549E+01  0.4238338E-02  0.4238338E-02  0.0000000E+00
 0.3054093E+01  0.5162278E+01  0.4570607E-03  0.4570607E-03  0.0000000E+00
 0.3756821E+01 -0.1162278E+01  0.1477123E-03  0.1477123E-03  0.0000000E+00
 0.3756821E+01 -0.4595493E+00  0.1369741E-02  0.1369741E-02  0.0000000E+00
 0.3756821E+01  0.2431791E+00  0.7473452E-02  0.7473452E-02  0.0000000E+00
 0.3756821E+01  0.9459074E+00  0.2312483E-01  0.2312483E-01  0.0000000E+00
 0.3756821E+01  0.1648636E+01  0.4056625E-01  0.4056625E-01  0.0000000E+00
 0.3756821E+01  0.2351364E+01  0.4056625E-01  0.4056625E-01  0.0000000E+00
 0.3756821E+01  0.3054093E+01  0.2312483E-01  0.2312483E-01  0.0000000E+00
 0.3756821E+01  0.3756821E+01  0.7473452E-02  0.7473452E-02  0.0000000E+00
 0.3756821E+01  0.4459549E+01  0.1369741E-02  0.1369741E-02  0.0000000E+00
 0.3756821E+01  0.5162278E+01  0.1477123E-03  0.1477123E-03  0.0000000E+00
 0.4459549E+01 -0.1162278E+01  0.2707284E-04  0.2707284E-04  0.0000000E+00
 0.4459549E+01 -0.4595493E+00  0.2510473E-03  0.2510473E-03  0.0000000E+00
 0.4459549E+01  0.2431791E+00  0.1369741E-02  0.1369741E-02  0.0000000E+00
 0.4459549E+01  0.9459074E+00  0.4238338E-02  0.4238338E-02  0.0000000E+00
 0.4459549E+01  0.1648636E+01  0.7435018E-02  0.7435018E-02  0.0000000E+00
 0.4459549E+01  0.2351364E+01  0.7435018E-02  0.7435018E-02  0.0000000E+00
 0.4459549E+01  0.3054093E+01  0.4238338E-02  0.4238338E-02  0.0000000E+00
 0.4459549E+01  0.3756821E+01  0.1369741E-02  0.1369741E-02  0.0000000E+00
 0.4459549E+01  0.4459549E+01  0.2510473E-03  0.2510473E-03  0.0000000E+00
 0.4459549E+01  0.5162278E+01  0.2707284E-04  0.2707284E-04  0.0000000E+00
 0.5162278E+01 -0.1162278E+01  0.2919525E-05  0.2919525E-05  0.0000000E+00
 0.5162278E+01 -0.4595493E+00  0.2707284E-04  0.2707284E-04  0.0000000E+00
 0.5162278E+01  0.2431791E+00  0.1477123E-03  0.1477123E-03  0.0000000E+00
 0.5162278E+01  0.9459074E+00  0.4570607E-03  0.4570607E-03  0.0000000E+00
 0.5162278E+01  0.1648636E+01  0.8017895E-03  0.8017895E-03  0.0000000E+00
 0.5162278E+01  0.2351364E+01  0.8017895E-03  0.8017895E-03  0.0000000E+00
 0.5162278E+01  0.3054093E+01  0.4570607E-03  0.4570607E-03  0.0000000E+00
 0.5162278E+01  0.3756821E+01  0.1477123E-03  0.1477123E-03  0.0000000E+00
 0.5162278E+01  0.4459549E+01  0.2707284E-04  0.2707284E-04  0.0000000E+00
 0.5162278E+01  0.5162278E+01  0.2919525E-05  0.2919525E-05  0.0000000E+00
