 0.4554286E+00 -0.1727715E-02
 0.5759098E+00 -0.1617414E-02
 0.6963910E+00 -0.1507113E-02
 0.8168722E+00 -0.1396812E-02
 0.9373534E+00 -0.1286511E-02
 0.1057835E+01 -0.1176210E-02
 0.1178316E+01 -0.1065909E-02
 0.1298797E+01 -0.9556083E-03
 0.1419278E+01 -0.8453073E-03
 0.1539759E+01 -0.7350064E-03
 0.1660241E+01 -0.6247054E-03
 0.1780722E+01 -0.5144044E-03
 0.1901203E+01 -0.4041035E-03
 0.2021684E+01 -0.2938026E-03
 0.2142165E+01 -0.1835016E-03
 0.2262647E+01 -0.7320063E-04
 0.2383128E+01  0.3710031E-04
 0.2503609E+01  0.1474013E-03
 0.2624090E+01  0.2577023E-03
 0.2744571E+01  0.3680031E-03
 0.4554286E+00 -0.3455438E-02
 0.5759098E+00 -0.3234836E-02
 0.6963910E+00 -0.3014233E-02
 0.8168722E+00 -0.2793630E-02
 0.9373534E+00 -0.2573027E-02
 0.1057835E+01 -0.2352424E-02
 0.1178316E+01 -0.2131822E-02
 0.1298797E+01 -0.1911219E-02
 0.1419278E+01 -0.1690616E-02
 0.1539759E+01 -0.1470013E-02
 0.1660241E+01 -0.1249410E-02
 0.1780722E+01 -0.1028808E-02
 0.1901203E+01 -0.8082047E-03
 0.2021684E+01 -0.5876019E-03
 0.2142165E+01 -0.3669991E-03
 0.2262647E+01 -0.1463963E-03
 0.2383128E+01  0.7420647E-04
 0.2503609E+01  0.2948093E-03
 0.2624090E+01  0.5154122E-03
 0.2744571E+01  0.7360149E-03
 0.4554285E+00 -0.5183160E-02
 0.5759097E+00 -0.4852256E-02
 0.6963909E+00 -0.4521351E-02
 0.8168721E+00 -0.4190447E-02
 0.9373533E+00 -0.3859542E-02
 0.1057835E+01 -0.3528638E-02
 0.1178316E+01 -0.3197733E-02
 0.1298797E+01 -0.2866829E-02
 0.1419278E+01 -0.2535924E-02
 0.1539759E+01 -0.2205020E-02
 0.1660241E+01 -0.1874115E-02
 0.1780722E+01 -0.1543211E-02
 0.1901203E+01 -0.1212306E-02
 0.2021684E+01 -0.8814019E-03
 0.2142165E+01 -0.5504974E-03
 0.2262647E+01 -0.2195929E-03
 0.2383128E+01  0.1113115E-03
 0.2503609E+01  0.4422160E-03
 0.2624090E+01  0.7731206E-03
 0.2744571E+01  0.1104025E-02
 0.4554285E+00 -0.6910875E-02
 0.5759097E+00 -0.6469669E-02
 0.6963909E+00 -0.6028464E-02
 0.8168721E+00 -0.5587258E-02
 0.9373533E+00 -0.5146053E-02
 0.1057835E+01 -0.4704848E-02
 0.1178316E+01 -0.4263642E-02
 0.1298797E+01 -0.3822437E-02
 0.1419278E+01 -0.3381232E-02
 0.1539759E+01 -0.2940026E-02
 0.1660241E+01 -0.2498821E-02
 0.1780722E+01 -0.2057615E-02
 0.1901203E+01 -0.1616410E-02
 0.2021684E+01 -0.1175205E-02
 0.2142165E+01 -0.7339992E-03
 0.2262647E+01 -0.2927937E-03
 0.2383128E+01  0.1484115E-03
 0.2503609E+01  0.5896169E-03
 0.2624090E+01  0.1030822E-02
 0.2744571E+01  0.1472028E-02
 0.4554284E+00 -0.8638589E-02
 0.5759096E+00 -0.8087083E-02
 0.6963908E+00 -0.7535577E-02
 0.8168720E+00 -0.6984070E-02
 0.9373532E+00 -0.6432564E-02
 0.1057834E+01 -0.5881058E-02
 0.1178316E+01 -0.5329551E-02
 0.1298797E+01 -0.4778045E-02
 0.1419278E+01 -0.4226539E-02
